especie,fecha,apertura,maximo,minimo,cierre
MERVAL,12-07-05,1558.67004,1575.87,1521.92,1525.53003
MERVAL,12-09-05,1535.87,1544.99,1524.56,1535.28003
MERVAL,12-12-05,1538.83997,1548.05,1516.84,1521.89001
MERVAL,12-13-05,1521.89001,1525.49,1502.89,1515.42004
MERVAL,12-14-05,1516.67004,1528.5,1513.26,1525.56995
MERVAL,12-15-05,1525.56995,1554.99,1514.06,1554.98999
MERVAL,12-16-05,1556.52002,1557.89,1523.55,1524.5
MERVAL,12-19-05,1524.5,1531.62,1498.94,1502.43994
MERVAL,12-20-05,1502.43994,1512.73,1488.57,1489.35999
MERVAL,12-21-05,1489.35999,1509.83,1487.17,1491.27002
MERVAL,12-22-05,1491.27002,1517.38,1491.27,1516.23999
MERVAL,12-23-05,1517.33997,1530.18,1513.67,1529.12
MERVAL,12-26-05,1529.67004,1550.96,1524.74,1550.95996
MERVAL,12-27-05,1554.34998,1564,1526.85,1533.07996
MERVAL,12-28-05,1533.07996,1546.78,1532.67,1537.58997
MERVAL,12-29-05,1538.57996,1544.98,1529.29,1543.31006
MERVAL,01-02-06,1545.14001,1557.43,1542.62,1555.67004
MERVAL,01-03-06,1563.43005,1602,1563.43,1602
MERVAL,01-04-06,1602.55005,1615.92,1595.6,1610.52002
MERVAL,01-05-06,1610.52002,1616.3,1593.95,1599.91003
MERVAL,01-06-06,1597.68994,1623.68,1597.69,1616.29004
MERVAL,01-09-06,1616.81006,1637.49,1616.81,1621.12
MERVAL,01-10-06,1616.90002,1622.41,1604.28,1616.41003
MERVAL,01-11-06,1617.62,1649.67,1617.62,1649.67004
MERVAL,01-12-06,1650.97998,1659.17,1635.33,1638.08997
MERVAL,01-13-06,1638.08997,1646.39,1635.92,1645.23999
MERVAL,01-16-06,1646.52002,1656.66,1645.53,1653.63
MERVAL,01-17-06,1653.46997,1675,1649.36,1661.58997
MERVAL,01-18-06,1661.58997,1661.59,1641.9,1645.52002
MERVAL,01-19-06,1645.52002,1702.3,1645.52,1701.18005
MERVAL,01-20-06,1701.70996,1719.96,1692.68,1701.88
MERVAL,01-23-06,1710.68005,1720.57,1690.98,1698.97998
MERVAL,01-24-06,1698.97998,1705.12,1681.76,1697.92004
MERVAL,01-25-06,1698.31995,1712.25,1686.15,1708.41003
MERVAL,01-26-06,1710.25,1724.46,1709.66,1724.45996
MERVAL,01-27-06,1725.5,1751.07,1725.5,1739.82996
MERVAL,01-30-06,1755.55005,1771.55,1744.91,1771.55005
MERVAL,01-31-06,1772.06006,1793.97,1768.42,1793.96997
MERVAL,02-01-06,1793.70996,1794.96,1745.1,1747.15002
MERVAL,02-02-06,1747.92004,1751.39,1696.43,1699.34998
MERVAL,02-03-06,1699.34998,1713.05,1691.09,1703.32996
MERVAL,02-06-06,1703.65002,1727.12,1703.65,1725.78003
MERVAL,02-07-06,1727.93994,1731.27,1693.9,1695.04004
MERVAL,02-08-06,1695.81006,1722.63,1676.15,1717.53003
MERVAL,02-09-06,1718.04004,1727.3,1699.57,1704.82996
MERVAL,02-10-06,1710.23999,1710.24,1681.31,1695.47998
MERVAL,02-13-06,1695.47998,1696.27,1666.93,1673.03003
MERVAL,02-14-06,1673.03003,1674.03,1648.17,1669.69995
MERVAL,02-15-06,1669.69995,1688.58,1664.41,1669.17004
MERVAL,02-16-06,1669.64001,1701.65,1669.64,1695.64001
MERVAL,02-17-06,1696.67004,1705.83,1695.46,1699.48999
MERVAL,02-20-06,1699.48999,1722.28,1699.49,1721.14001
MERVAL,02-21-06,1721.14001,1743.59,1718.51,1743.58997
MERVAL,02-22-06,1735.56995,1735.57,1722.11,1728.19995
MERVAL,02-23-06,1728.56006,1728.56,1709.4,1714.13
MERVAL,02-24-06,1714.84998,1732.02,1714.85,1726.65002
MERVAL,02-27-06,1728.75,1748.82,1728.75,1736.21997
MERVAL,02-28-06,1734.98999,1742.27,1704.3,1714.05005
MERVAL,03-01-06,1714.05005,1753,1714.05,1741.87
MERVAL,03-02-06,1742.03003,1795.22,1742.03,1795.21997
MERVAL,03-03-06,1795.21997,1824.58,1789.47,1823.56006
MERVAL,03-06-06,1825.59998,1850.62,1810.35,1815.80005
MERVAL,03-07-06,1814.25,1814.25,1770.85,1776.47998
MERVAL,03-08-06,1742.73999,1776.48,1742.74,1776.06006
MERVAL,03-09-06,1777.64001,1786.8,1756.96,1764.76001
MERVAL,03-10-06,1758.94995,1784.67,1758.95,1762.56006
MERVAL,03-13-06,1762.56006,1779.87,1757.34,1771.05005
MERVAL,03-14-06,1772.04004,1788.08,1766.74,1778.31995
MERVAL,03-15-06,1777.59998,1800.54,1776.88,1799.09998
MERVAL,03-16-06,1795.45996,1817.06,1795.46,1817.06006
MERVAL,03-17-06,1807.23999,1824.04,1807.24,1810.63
MERVAL,03-20-06,1810.63,1826.01,1809.41,1816.94995
MERVAL,03-21-06,1817.10999,1829.37,1803.05,1806.16003
MERVAL,03-22-06,1805.65002,1809.21,1783.17,1793.08997
MERVAL,03-23-06,1790.5,1794.31,1782.5,1794.12
MERVAL,03-27-06,1795.10999,1832.9,1795.11,1816.43994
MERVAL,03-28-06,1816.43994,1816.72,1796.33,1796.32996
MERVAL,03-29-06,1795.87,1808.47,1795.87,1803.93994
MERVAL,03-30-06,1804.55005,1815.14,1798.77,1810.12
MERVAL,03-31-06,1810.72998,1816.55,1798.57,1800.57996
MERVAL,04-03-06,1803.14001,1824.25,1798.69,1798.68994
MERVAL,04-04-06,1803.25,1824.59,1803.25,1819.63
MERVAL,04-05-06,1822.23999,1854.81,1822.24,1849.06006
MERVAL,04-06-06,1849.06006,1871.67,1831.99,1843.62
MERVAL,04-07-06,1843.95996,1854.01,1824.2,1830.62
MERVAL,04-10-06,1830.62,1853.25,1830.62,1851.97998
MERVAL,04-11-06,1858.33997,1861.19,1828.17,1838.34998
MERVAL,04-12-06,1838.34998,1850.11,1835.71,1850.10999
MERVAL,04-17-06,1859.25,1898.47,1859.25,1898.46997
MERVAL,04-18-06,1898.46997,1924.8,1889.59,1924.80005
MERVAL,04-19-06,1924.46997,1924.47,1906.03,1912.90002
MERVAL,04-20-06,1913.66003,1919.13,1881.82,1896.31995
MERVAL,04-21-06,1909.20996,1924.07,1905.58,1918.72998
MERVAL,04-24-06,1916.56995,1944,1914.09,1943.06995
MERVAL,04-25-06,1942.73999,1942.74,1918.52,1938.90002
MERVAL,04-26-06,1939.96997,1952.93,1914.29,1919.73999
MERVAL,04-27-06,1919.64001,1920.17,1868.47,1869.25
MERVAL,04-28-06,1869.62,1919.59,1869.51,1908.60999
MERVAL,05-02-06,1896.22998,1921.61,1896.23,1909.80005
MERVAL,05-03-06,1883.13,1883.87,1851.87,1855.58997
MERVAL,05-04-06,1856.44995,1866.32,1841.82,1848.19995
MERVAL,05-05-06,1870.58997,1894.56,1859.85,1894.47998
MERVAL,05-08-06,1895.22998,1895.23,1860.49,1872.18994
MERVAL,05-09-06,1873.83997,1905.19,1873.82,1892.19995
MERVAL,05-10-06,1890.93005,1896.21,1873.02,1896.20996
MERVAL,05-11-06,1890.65002,1896.58,1849.61,1857.64001
MERVAL,05-12-06,1851.98999,1851.99,1801.6,1806.68005
MERVAL,05-15-06,1722.5,1802.1,1722.5,1751.75
MERVAL,05-16-06,1750.47998,1764.76,1725.16,1744
MERVAL,05-17-06,1745.5,1745.5,1678.51,1683.80005
MERVAL,05-18-06,1683.80005,1689.67,1649.62,1654.02002
MERVAL,05-19-06,1655.71997,1673.11,1626.17,1655.51001
MERVAL,05-22-06,1655.71997,1655.72,1537.53,1590.72998
MERVAL,05-23-06,1591.28003,1670.81,1591.28,1617.18994
MERVAL,05-24-06,1616.64001,1629.28,1549.5,1578.79004
MERVAL,05-26-06,1598.22998,1677.86,1598.23,1677.85999
MERVAL,05-29-06,1679.33997,1708.74,1679.34,1697.97998
MERVAL,05-30-06,1697.09998,1697.1,1634.45,1638.01001
MERVAL,05-31-06,1638.01001,1669.3,1638.01,1653.71997
MERVAL,06-01-06,1655.16003,1682.76,1653.2,1682.76001
MERVAL,06-02-06,1685.37,1703.08,1681.47,1693.5
MERVAL,06-05-06,1694.01001,1703.86,1650.22,1650.83997
MERVAL,06-06-06,1650.83997,1650.84,1604.25,1645.40002
MERVAL,06-07-06,1646.46997,1654.18,1614.32,1619.27002
MERVAL,06-08-06,1604.17004,1605.29,1551.51,1605.29004
MERVAL,06-09-06,1602.71997,1602.72,1568.92,1584.39001
MERVAL,06-12-06,1584.39001,1584.39,1500.15,1512.07996
MERVAL,06-13-06,1512.07996,1540.25,1488.45,1497.17004
MERVAL,06-14-06,1517.14001,1535.66,1486.56,1509.56995
MERVAL,06-15-06,1512.98999,1582.24,1512.99,1576.93994
MERVAL,06-16-06,1576.56006,1580.35,1558.82,1578.48999
MERVAL,06-20-06,1568.32996,1569.99,1547.63,1550.23999
MERVAL,06-21-06,1555.78003,1584.7,1555.78,1579.39001
MERVAL,06-22-06,1567.44995,1584.09,1567.45,1577.71997
MERVAL,06-23-06,1578.43005,1601.68,1578.43,1589.12
MERVAL,06-26-06,1604.81995,1621.15,1599.96,1621.15002
MERVAL,06-27-06,1621.15002,1644.79,1595.29,1598.72998
MERVAL,06-28-06,1607.96997,1632.33,1607.97,1632.26001
MERVAL,06-29-06,1633.96997,1692.21,1633.97,1689.65002
MERVAL,06-30-06,1692.09998,1719.15,1692.1,1711.08997
MERVAL,07-03-06,1722.23999,1728.5,1714.97,1725.78003
MERVAL,07-04-06,1725.78003,1730.77,1719.79,1725.53003
MERVAL,07-05-06,1711.76001,1711.76,1670,1700.20996
MERVAL,07-06-06,1701.73999,1730.01,1701.74,1714.42004
MERVAL,07-07-06,1714.42004,1726.92,1699.19,1704.68005
MERVAL,07-10-06,1704.68005,1725.71,1690.86,1703.69995
MERVAL,07-11-06,1704.96997,1722.93,1694.15,1720.77002
MERVAL,07-12-06,1721.63,1721.63,1700.58,1701.43994
MERVAL,07-13-06,1700.98999,1700.99,1638.19,1644.03003
MERVAL,07-14-06,1645.75,1654.46,1632.05,1654.45996
MERVAL,07-17-06,1654.05005,1654.05,1603.52,1612.89001
MERVAL,07-18-06,1612.89001,1612.89,1587.76,1612.70996
MERVAL,07-19-06,1612.93005,1671.19,1612.93,1662.52002
MERVAL,07-20-06,1662.72998,1662.73,1638.08,1638.72998
MERVAL,07-21-06,1638.48999,1638.49,1616.61,1620.44995
MERVAL,07-24-06,1621.10999,1667.84,1621.11,1666.06995
MERVAL,07-25-06,1667.97998,1685.32,1653.91,1682.51001
MERVAL,07-26-06,1679.93005,1691.19,1671.66,1686.37
MERVAL,07-27-06,1686.37,1698,1672.56,1681.37
MERVAL,07-28-06,1682.22998,1691.97,1680.72,1689.65002
MERVAL,07-31-06,1689.65002,1701.58,1684.8,1701.57996
MERVAL,08-01-06,1702.34998,1702.35,1682.41,1696.79004
MERVAL,08-02-06,1703.57996,1719.77,1703.58,1714.59998
MERVAL,08-03-06,1714.59998,1716.16,1701.71,1715.95996
MERVAL,08-04-06,1715.95996,1718.26,1678.56,1683.90002
MERVAL,08-07-06,1680.03003,1683.47,1652.84,1663.04004
MERVAL,08-08-06,1663.04004,1663.8,1642.96,1646.96997
MERVAL,08-09-06,1646.96997,1659.23,1630.66,1633.26001
MERVAL,08-10-06,1637.38,1638.15,1617.01,1632.80005
MERVAL,08-11-06,1630.21997,1632.99,1612.88,1618.88
MERVAL,08-14-06,1619.65002,1623.06,1584.59,1592.07996
MERVAL,08-15-06,1594.67004,1623.74,1594.67,1623.73999
MERVAL,08-16-06,1623.73999,1646.31,1623.74,1634.09998
MERVAL,08-17-06,1633.45996,1638.8,1617.54,1629.75
MERVAL,08-18-06,1629.12,1656.59,1629.12,1655.87
MERVAL,08-22-06,1655.87,1672.28,1655.87,1669.63
MERVAL,08-23-06,1669.63,1672.65,1642.75,1648.80005
MERVAL,08-24-06,1654.40002,1660.18,1646.91,1657.27002
MERVAL,08-25-06,1657.48999,1680.53,1657.49,1676.81006
MERVAL,08-28-06,1676.81006,1682.42,1668.28,1669.81995
MERVAL,08-29-06,1669.37,1674.7,1659.75,1673.44995
MERVAL,08-30-06,1674.31006,1676.07,1657.2,1660.43994
MERVAL,08-31-06,1661.51001,1670.42,1660.88,1662.83997
MERVAL,09-01-06,1663.57996,1681.96,1663.58,1677.84998
MERVAL,09-04-06,1670.07996,1677.49,1668.89,1677.48999
MERVAL,09-05-06,1673.18994,1682.86,1672.21,1679.56995
MERVAL,09-06-06,1678.32996,1678.33,1652.29,1654.76001
MERVAL,09-07-06,1652.14001,1652.14,1635.11,1650.16003
MERVAL,09-08-06,1650.16003,1655.25,1632.68,1632.68005
MERVAL,09-11-06,1632.04004,1632.04,1580.86,1590.45996
MERVAL,09-12-06,1590.45996,1611.66,1590.46,1608.76001
MERVAL,09-13-06,1614.94995,1638.83,1614.95,1632.14001
MERVAL,09-14-06,1632.14001,1639.48,1621.29,1630.82996
MERVAL,09-15-06,1630.82996,1633.9,1624.87,1627.75
MERVAL,09-18-06,1630.05005,1662.32,1630.05,1662.31995
MERVAL,09-19-06,1662.31995,1667.73,1638.75,1650.85999
MERVAL,09-20-06,1652.5,1672.43,1652.5,1660.93994
MERVAL,09-21-06,1660.82996,1668.38,1645.98,1648.48999
MERVAL,09-22-06,1646.95996,1646.96,1629.24,1638.44995
MERVAL,09-25-06,1633.72998,1633.73,1600.76,1613.90002
MERVAL,09-26-06,1614.66003,1641.63,1614.66,1638.06995
MERVAL,09-27-06,1641.51001,1653.85,1641.51,1644.71997
MERVAL,09-28-06,1644.30005,1657.44,1641.76,1657.43994
MERVAL,09-29-06,1656.57996,1660.35,1634.94,1637.27002
MERVAL,10-02-06,1638.05005,1651.08,1638.05,1651.07996
MERVAL,10-03-06,1650.40002,1653.74,1621.07,1627.60999
MERVAL,10-04-06,1631.95996,1641.4,1624.26,1641.40002
MERVAL,10-05-06,1642.07996,1654.96,1637.35,1653.27002
MERVAL,10-06-06,1652.37,1652.37,1637.47,1644.93005
MERVAL,10-09-06,1646.21997,1660.77,1642.16,1651.06995
MERVAL,10-10-06,1651.06995,1651.87,1638.71,1644.70996
MERVAL,10-11-06,1643.29004,1644.44,1620.38,1630.14001
MERVAL,10-12-06,1630.82996,1646.58,1630.83,1646.40002
MERVAL,10-13-06,1651.47998,1671.81,1650.15,1664.56995
MERVAL,10-17-06,1679.31006,1680.05,1667.88,1673.40002
MERVAL,10-18-06,1673.14001,1692.48,1673.14,1692.02002
MERVAL,10-19-06,1692.62,1703.6,1691.77,1702.63
MERVAL,10-20-06,1702.28003,1708.11,1697.38,1701.59998
MERVAL,10-23-06,1701.59998,1701.67,1691.9,1701.67004
MERVAL,10-24-06,1701.67004,1723.7,1701.67,1723.69995
MERVAL,10-25-06,1723.69995,1765.66,1723.05,1765.66003
MERVAL,10-26-06,1764.38,1779.72,1760.16,1776.18994
MERVAL,10-27-06,1768.38,1790.04,1768.38,1784.59998
MERVAL,10-30-06,1784.89001,1784.89,1766.45,1768.48999
MERVAL,10-31-06,1772.78003,1782.64,1767.54,1781.68005
MERVAL,11-01-06,1781.96997,1803.28,1781.97,1794.43994
MERVAL,11-02-06,1797.52002,1830.55,1797.52,1821.94995
MERVAL,11-03-06,1822.84998,1843.31,1822.85,1841.95996
MERVAL,11-07-06,1846.82996,1868.64,1836.66,1839.88
MERVAL,11-08-06,1840.47998,1874.76,1840.48,1873.39001
MERVAL,11-09-06,1874.06006,1900.88,1861.73,1893.25
MERVAL,11-10-06,1893.54004,1908.02,1875.5,1885.55005
MERVAL,11-13-06,1885.55005,1890.7,1871.98,1890.69995
MERVAL,11-14-06,1892.40002,1909.29,1889.56,1909.29004
MERVAL,11-15-06,1912.02002,1927.12,1911.48,1918.06995
MERVAL,11-16-06,1918.06995,1925.31,1890.03,1891.51001
MERVAL,11-17-06,1889.69995,1889.7,1861.42,1886.92004
MERVAL,11-20-06,1886.83997,1903.97,1886.84,1896.62
MERVAL,11-21-06,1896.32996,1918.84,1896.33,1918.83997
MERVAL,11-22-06,1929.17004,1939.56,1926.76,1939.07996
MERVAL,11-23-06,1940.81006,1940.81,1922.65,1933.72998
MERVAL,11-24-06,1929,1943,1929,1943
MERVAL,11-27-06,1890,1944,1890,1892
MERVAL,11-28-06,1890,1910,1887,1907
MERVAL,11-29-06,1909,1961,1908,1961
MERVAL,11-30-06,1962,1972,1952,1967
MERVAL,12-01-06,1967,1967,1925,1929
MERVAL,12-04-06,1931,1958,1930,1957
MERVAL,12-05-06,1958,1981,1956,1977
MERVAL,12-06-06,1978,1985,1965,1976
MERVAL,12-07-06,1975,1987,1962,1969
MERVAL,12-11-06,1970,1983,1969,1972
MERVAL,12-12-06,1973,1983,1962,1971
MERVAL,12-13-06,1973,2035,1971,2032
MERVAL,12-14-06,2032,2064,2025,2033
MERVAL,12-15-06,2034,2070,2033,2049
MERVAL,12-18-06,2053,2061,2029,2040
MERVAL,12-19-06,2041,2051,2015,2043
MERVAL,12-20-06,2043,2064,2033,2042
MERVAL,12-21-06,2043,2054,2034,2054
MERVAL,12-22-06,2055,2062,2044,2057
MERVAL,12-26-06,2058,2069,2049,2060
MERVAL,12-27-06,2061,2091,2060,2089
MERVAL,12-28-06,2090,2097,2083,2090
MERVAL,01-02-07,2087.8501,2139.14,2087.85,2139.13989
MERVAL,01-03-07,2139,2148,2080,2097
MERVAL,01-04-07,2099,2098,2043,2073
MERVAL,01-05-07,2077,2089,2055,2063
MERVAL,01-08-07,2070,2074,2047,2070
MERVAL,01-09-07,2071,2071,2010,2014
MERVAL,01-10-07,2013,2044,2010,2044
MERVAL,01-11-07,2044,2072,2038,2043
MERVAL,01-12-07,2043,2080,2043,2072
MERVAL,01-15-07,2070,2083,2068,2083
MERVAL,01-16-07,2068,2078,2060,2071
MERVAL,01-17-07,2071,2071,2048,2055
MERVAL,01-18-07,2055,2070,2023,2024
MERVAL,01-19-07,2024,2041,2023,2037
MERVAL,01-22-07,2038,2054,2037,2043
MERVAL,01-23-07,2044,2055,2043,2055
MERVAL,01-24-07,2054,2071,2049,2070
MERVAL,01-25-07,2064,2073,2043,2044
MERVAL,01-26-07,2044,2055,2034,2039
MERVAL,01-29-07,2039,2040,2020,2022
MERVAL,01-30-07,2023,2047,2019,2047
MERVAL,01-31-07,2052,2070,2045,2070
MERVAL,02-01-07,2072,2093,2072,2081
MERVAL,02-02-07,2079,2081,2069,2081
MERVAL,02-05-07,2081,2085,2068,2076
MERVAL,02-06-07,2076,2100,2076,2100
MERVAL,02-07-07,2101,2127,2092,2100
MERVAL,02-08-07,2101,2105,2087,2105
MERVAL,02-09-07,2106,2121,2100,2100
MERVAL,02-12-07,2101,2105,2086,2100
MERVAL,02-13-07,2101,2118,2099,2115
MERVAL,02-14-07,2114,2129,2111,2129
MERVAL,02-15-07,2129,2136,2111,2132
MERVAL,02-16-07,2133,2150,2129,2145
MERVAL,02-19-07,2147,2188.7,2145.49,2188.59009
MERVAL,02-20-07,2189,2206.03,2185.59,2206.03003
MERVAL,02-21-07,2206,2206.03,2171.86,2203.23999
MERVAL,02-22-07,2207,2225.56,2197,2204.22998
MERVAL,02-23-07,2205,2214.52,2197.26,2202.44995
MERVAL,02-26-07,2207,2222.11,2206.67,2219.01001
MERVAL,02-27-07,2218,2217.8,2052.33,2052.78003
MERVAL,02-28-07,2053,2083.55,2026.6,2067.63989
MERVAL,03-01-07,2068,2067.72,1975.97,2038.58997
MERVAL,03-02-07,2038,2043.85,1991.43,1997.64001
MERVAL,03-05-07,1984,1984.27,1905.92,1944.12
MERVAL,03-06-07,1948,2004.77,1947.61,2004.77002
MERVAL,03-07-07,2005,2005.41,1984.33,1995.06995
MERVAL,03-08-07,2005,2042.74,2003,2035.03003
MERVAL,03-09-07,2035,2055.63,2029.47,2036.45996
MERVAL,03-12-07,2036,2068.18,2036.46,2068.17993
MERVAL,03-13-07,2067,2066.9,1988.07,1990.34998
MERVAL,03-14-07,1990,2011.51,1957.26,2011.51001
MERVAL,03-15-07,2012,2026,1999.5,2007.5
MERVAL,03-16-07,2007,2008.78,1983.87,1985.79004
MERVAL,03-19-07,1987,2030.6,1987.06,2030.59998
MERVAL,03-20-07,2031,2046.31,2026.57,2040.03003
MERVAL,03-21-07,2041,2083.63,2040.83,2083.62988
MERVAL,03-22-07,2084,2084.49,2068.62,2073.92993
MERVAL,03-23-07,2075,2092.93,2070.69,2085.51001
MERVAL,03-26-07,2086,2085.51,2057.52,2077.02002
MERVAL,03-27-07,2077,2077.02,2053.41,2060.28003
MERVAL,03-28-07,2074,2073.88,2055.82,2072.07007
MERVAL,03-29-07,2073,2099.09,2072.56,2099.09009
MERVAL,03-30-07,2099.09009,2102.8,2086.75,2102.78003
MERVAL,04-03-07,2104,2125.84,2104.27,2114.62012
MERVAL,04-04-07,2116,2127.48,2107.24,2127.47998
MERVAL,04-09-07,2127,2141.07,2124.43,2131.93994
MERVAL,04-10-07,2132,2155.58,2131.94,2155.58008
MERVAL,04-11-07,2159,2163.14,2143.32,2154.5
MERVAL,04-12-07,2155,2188.07,2149.97,2188.07007
MERVAL,04-13-07,2189,2214.96,2189.29,2212.97998
MERVAL,04-16-07,2214,2234.56,2213.88,2224.83008
MERVAL,04-17-07,2225,2225.16,2190.19,2195.15991
MERVAL,04-18-07,2188,2212.34,2184.96,2211.95996
MERVAL,04-19-07,2203,2207.48,2181.49,2200.27002
MERVAL,04-20-07,2204,2223.99,2203.77,2216.6001
MERVAL,04-23-07,2218,2223.44,2192.42,2192.41992
MERVAL,04-24-07,2192,2194.93,2170.63,2181.15991
MERVAL,04-25-07,2188,2198.3,2182.8,2185.45996
MERVAL,04-26-07,2185,2190.23,2176.66,2188.81006
MERVAL,04-27-07,2189,2197.77,2177.81,2197.77002
MERVAL,04-30-07,2198,2201.04,2149.27,2154.55005
MERVAL,05-02-07,2155,2167.6,2137.78,2156.84009
MERVAL,05-03-07,2157,2180.68,2155.54,2174.77002
MERVAL,05-04-07,2176,2192.65,2159.39,2163.72998
MERVAL,05-07-07,2164,2163.73,2124.65,2132.28003
MERVAL,05-08-07,2132,2132.28,2102.14,2131.6499
MERVAL,05-09-07,2133,2156.87,2128.47,2155.26001
MERVAL,05-10-07,2155,2155.26,2097.72,2098.09009
MERVAL,05-11-07,2101,2138.21,2100.33,2128.25
MERVAL,05-14-07,2129,2144.14,2120.42,2127.68994
MERVAL,05-15-07,2128,2156.24,2128.37,2139.63989
MERVAL,05-16-07,2140,2162.89,2136.63,2162.88989
MERVAL,05-17-07,2163,2181.58,2163.49,2171.62988
MERVAL,05-18-07,2172,2186.39,2171.63,2186.38989
MERVAL,05-21-07,2189,2214.18,2188.94,2209.08008
MERVAL,05-22-07,2210,2209.67,2187.6,2193.46997
MERVAL,05-23-07,2193,2223.7,2193.47,2196.1001
MERVAL,05-24-07,2195,2202.72,2162.98,2172.3501
MERVAL,05-28-07,2171,2193.39,2170.56,2192.93994
MERVAL,05-29-07,2194.11011,2202.4,2187.76,2202.3999
MERVAL,05-30-07,2200,2222.64,2182.65,2222.21997
MERVAL,05-31-07,2223,2247.8,2223,2243.03003
MERVAL,06-01-07,2246,2256.29,2244.53,2249.36011
MERVAL,06-04-07,2248,2248.31,2228.62,2240.6499
MERVAL,06-05-07,2241,2240.65,2223.04,2234.73999
MERVAL,06-06-07,2235,2234.65,2192.31,2206.15991
MERVAL,06-07-07,2207,2207.26,2157.11,2157.21997
MERVAL,06-08-07,2155,2174.41,2152.78,2169.28003
MERVAL,06-11-07,2170,2178.45,2158.41,2162.1001
MERVAL,06-12-07,2161,2162.3,2134.98,2147.11011
MERVAL,06-13-07,2148,2170.66,2148.28,2168.42993
MERVAL,06-14-07,2171,2195.47,2170.64,2193.03003
MERVAL,06-15-07,2194,2221.32,2194.43,2216.58008
MERVAL,06-19-07,2217,2241.31,2216.58,2239.68994
MERVAL,06-20-07,2240,2249.32,2221.73,2226.01001
MERVAL,06-21-07,2224,2236.55,2220.94,2235.04004
MERVAL,06-22-07,2233,2235.04,2214.28,2229.8999
MERVAL,06-25-07,2227,2227.21,2201.43,2202.90991
MERVAL,06-26-07,2204,2211.65,2192.13,2195.63989
MERVAL,06-27-07,2194,2227.33,2185.59,2227.33008
MERVAL,06-28-07,2227,2234.75,2215.47,2216.09009
MERVAL,06-29-07,2221,2225.52,2190.87,2190.87012
MERVAL,07-02-07,2196,2234.8,2195.48,2234.80005
MERVAL,07-03-07,2236,2241.39,2229.18,2230.61011
MERVAL,07-04-07,2231,2252.4,2229.35,2252.3999
MERVAL,07-05-07,2259,2263.23,2236.72,2245.62988
MERVAL,07-06-07,2252,2263.27,2244.14,2249.01001
MERVAL,07-10-07,2249,2267.17,2249.01,2253.30005
MERVAL,07-11-07,2253,2271.76,2253.34,2266.09009
MERVAL,07-12-07,2269,2289.13,2268.71,2289.12988
MERVAL,07-13-07,2289,2289.17,2271.86,2287.82007
MERVAL,07-16-07,2288,2290.19,2244.87,2248.8501
MERVAL,07-17-07,2250,2261.42,2247.47,2251.59009
MERVAL,07-18-07,2249,2250.65,2237.71,2247.83008
MERVAL,07-19-07,2248,2287.57,2247.83,2287.57007
MERVAL,07-20-07,2283,2287.12,2264.1,2277.46997
MERVAL,07-23-07,2277,2303.43,2277.47,2303.42993
MERVAL,07-24-07,2301,2302.98,2234.78,2241.42993
MERVAL,07-25-07,2242,2246.37,2207.46,2242.78003
MERVAL,07-26-07,2234,2234.11,2132.69,2153.27002
MERVAL,07-27-07,2234,2185.84,2133.32,2149.88989
MERVAL,07-30-07,2153,2190.06,2153.24,2186.37012
MERVAL,07-31-07,2194,2221.75,2180.25,2180.25
MERVAL,08-01-07,2194,2179.21,2147.63,2177.18994
MERVAL,08-02-07,2172,2195.88,2170.12,2186.63989
MERVAL,08-03-07,2186,2190.15,2147.19,2148.41992
MERVAL,08-06-07,2147,2146.77,2099.94,2107.81006
MERVAL,08-07-07,2108,2130.19,2102.74,2121.51001
MERVAL,08-08-07,2129,2171.84,2123.17,2158.43994
MERVAL,08-09-07,2156,2156.48,2084.37,2087.67993
MERVAL,08-10-07,2088,2088.15,2031.08,2053.12988
MERVAL,08-13-07,2053,2097.36,2053.37,2065.82007
MERVAL,08-14-07,2066,2079.62,2022.89,2029.68005
MERVAL,08-15-07,2030,2029.68,1912.69,1924.72998
MERVAL,08-16-07,1925,1921.26,1751.75,1833.70996
MERVAL,08-17-07,1834,1939.08,1849.81,1929.12
MERVAL,08-21-07,1933,1966.37,1932.91,1962.76001
MERVAL,08-22-07,1968,2009.18,1968.19,2008.5
MERVAL,08-23-07,2012,2038.66,2003.05,2038.29004
MERVAL,08-24-07,2039,2081.57,2036.77,2081.44995
MERVAL,08-27-07,2081,2083.99,2063.03,2076.53003
MERVAL,08-28-07,2070,2072.69,1980.73,1985.90002
MERVAL,08-29-07,2008,2045.67,1986.88,2045.67004
MERVAL,08-30-07,2040,2049.82,2019.46,2040.56006
MERVAL,08-31-07,2042,2074.99,2041.73,2062.08008
MERVAL,09-03-07,2062,2071.53,2058.82,2071.53003
MERVAL,09-04-07,2070,2076.81,2063.63,2068.18994
MERVAL,09-05-07,2066,2066.38,2033.49,2061.01001
MERVAL,09-06-07,2062,2085.5,2054.92,2078.92993
MERVAL,09-07-07,2073,2074.82,2036.87,2041.04004
MERVAL,09-10-07,2044,2047.05,2002.03,2018.16003
MERVAL,09-11-07,2018,2033.53,2018.01,2018.81006
MERVAL,09-12-07,2019,2039.14,2006.61,2008.73999
MERVAL,09-13-07,2009,2045.19,2007.59,2040.25
MERVAL,09-14-07,2039,2052.9,2036.4,2048.90991
MERVAL,09-17-07,2049,2052.72,2025.31,2031.25
MERVAL,09-18-07,2049,2090.26,2031.73,2090.26001
MERVAL,09-19-07,2092,2142.22,2091.8,2116.48999
